select sum(cnt) as sum, inclass from (
    select name, pat, cnt, string_agg(word, '|' order by seq) as words,
           string_agg(inclass, '|' order by seq) as inclass
        from ( select l_stname_c as name, count(*) as cnt
                from rawdata.roadseg
                where l_stname_c not in ('None','Unknown')
                    and coalesce(nullif(nullif(l_hnumf, 0), -1),
                    nullif(nullif(l_hnuml, 0), -1),
                    nullif(nullif(r_hnumf, 0), -1),
                    nullif(nullif(r_hnuml, 0), -1)) is not null
                group by name
       ) as a,
       as_config as cfg,
       LATERAL as_parse( name, clexicon, 'fr_CA', 'SPACE,STOPWORD,DASH,PUNCT')
as std
    where cfg.id=26
    group by name, pat, cnt) as foo
group by inclass
order by sum desc;

Successfully run. Total query runtime: 21 min 33 secs. 921 rows affected.


"21"    "WORD,TYPE|NUMBER|WORD,SINGLE|NUMBER|WORD,SINGLE|WORD,TYPE"
"21"    "DIRECT|WORD,TYPE|WORD|WORD|WORD,TYPE"
"21"    "WORD|WORD,TYPE|NUMBER|WORD,TYPE|WORD,DIRECT"
"20"    "NUMBER|WORD,SINGLE|WORD,TYPE|WORD,SINGLE|WORD"
"20"    "WORD|WORD,TYPE|WORD,SINGLE|WORD|WORD,TYPE"
"19"    "WORD|WORD|WORD,SINGLE|WORD|WORD,TYPE"
"19"    "NUMBER|WORD|WORD|WORD,TYPE|DIRECT|WORD,DIRECT"
"19"    "DIRECT|WORD"
"19"    "DIRECT|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"19"    "WORD,TYPE|WORD|WORD,DIRECT|WORD,TYPE"
"19"    "WORD|WORD,TYPE|WORD,TYPE|WORD,SINGLE"
"19"    "MIXED|WORD,TYPE|WORD,SINGLE"
"19"    "WORD,DIRECT|WORD,TYPE|WORD|WORD,TYPE|WORD,TYPE"
"19"    "WORD,TYPE|WORD,TYPE|WORD|WORD|WORD,DIRECT"
"19"    "WORD|WORD,TYPE|NUMBER|WORD,SINGLE|WORD,TYPE"
"19"    "WORD|WORD,TYPE|WORD|WORD,TYPE|WORD,TYPE"
"19"    "NUMBER,QUAD|WORD|WORD|WORD,TYPE|DIRECT|WORD,DIRECT"
"18"    "WORD,TYPE|WORD,SINGLE|NUMBER"
"18"    "WORD,DIRECT|AMPERS|DIRECT|WORD,TYPE"
"18"    "WORD,DIRECT|WORD|MIXED,PCT|WORD,TYPE|WORD,TYPE"
"18"    "WORD,TYPE|WORD|WORD,SINGLE|DIRECT"
"18"    "WORD|WORD|WORD,DOUBLE|DIRECT|DIRECT"
"18"    "WORD|WORD|NUMBER|WORD,TYPE"
"18"    "WORD,TYPE|WORD|WORD,DOUBLE|WORD,DOUBLE"
"17"    "DIRECT|WORD,DIRECT|WORD,TYPE|WORD,TYPE"
"17"    "WORD|MIXED|WORD,TYPE|WORD,SINGLE"
"17"    "WORD,DIRECT|WORD,TYPE|WORD,TYPE|WORD,DIRECT|DIRECT"
"17"    "WORD|DIRECT|WORD|WORD,TYPE"
"17"    "NUMBER|WORD,SINGLE|WORD,TYPE|WORD|WORD|DIRECT"
"17"    "DIRECT|WORD|MIXED,PCT|WORD,TYPE|WORD,TYPE"
"17"    "NUMBER,QUINT|WORD,SINGLE|AMPERS|WORD,SINGLE|WORD,TYPE"
"17"    "WORD|WORD|WORD,QUALIF"
"17"    "WORD,SINGLE|WORD,SINGLE|WORD,TYPE"
"17"    "WORD,TYPE|WORD,TYPE|NUMBER|AMPERS|NUMBER|WORD,DIRECT"
"16"    "NUMBER|WORD|WORD,TYPE|NUMBER|WORD,TYPE"
"16"    "WORD,TYPE|WORD,DOUBLE|WORD,SINGLE|WORD"
"16"    "WORD,TYPE|WORD,TYPE|WORD|WORD|WORD"
"16"    "NUMBER,QUINT|WORD|WORD|WORD,TYPE"
"16"    "NUMBER|DIRECT|WORD,TYPE|WORD,TYPE"
"16"    "WORD|WORD,SINGLE|WORD|WORD,TYPE|WORD,DIRECT"
"16"    "WORD|MIXED,PCT|WORD,TYPE|WORD,TYPE"
"16"    "NUMBER|WORD,SINGLE|WORD,TYPE|WORD|WORD|WORD"
"16"    "WORD,TYPE|WORD,TYPE|WORD|DIRECT|WORD"
"16"    "WORD,TYPE|WORD,SINGLE|WORD,TYPE"
"15"    "NUMBER|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|NUMBER"
"15"    "WORD|WORD,DOUBLE|WORD,TYPE|WORD,TYPE|DIRECT"
"15"    "WORD,SINGLE|AMPERS|WORD,SINGLE|WORD,TYPE|WORD,TYPE"
"15"    "WORD,TYPE|WORD,TYPE|WORD,DOUBLE|WORD"
"15"    "WORD,DIRECT|WORD|MIXED,PCT|WORD,TYPE"
"15"    "MIXED,PCT|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"15"    "WORD,TYPE|WORD,SINGLE|WORD,DOUBLE|WORD"
"15"    "WORD,TYPE|NUMBER|AMPERS|NUMBER|WORD,DIRECT"
"15"    "WORD|WORD|WORD,DOUBLE|DIRECT|WORD,DIRECT"
"15"    "WORD,DIRECT|DIRECT|WORD|WORD,TYPE"
"14"    "WORD,DOUBLE|WORD|WORD,TYPE|WORD,TYPE"
"14"    "DIRECT|WORD|WORD,TYPE|WORD,DIRECT"
"14"    "NUMBER|WORD,SINGLE|WORD,TYPE|DIRECT|WORD"
"14"    "WORD|WORD|WORD,DIRECT"
"14"    "WORD,DIRECT|MIXED,PCT|WORD,TYPE"
"14"    "WORD|WORD,TYPE|NUMBER|WORD"
"14"    "WORD,SINGLE|WORD,SINGLE|WORD,SINGLE|WORD,TYPE"
"14"    "WORD|DIRECT|WORD"
"14"    "WORD,TYPE|WORD,TYPE|WORD,SINGLE|WORD,SINGLE"
"13"    "MIXED,PCT|WORD,TYPE|DIRECT|WORD,DIRECT"
"13"    "WORD|WORD,TYPE|WORD|WORD,TYPE|DIRECT"
"13"    "WORD,TYPE|WORD|WORD|WORD,DOUBLE"
"13"    "WORD,TYPE|WORD|WORD,SINGLE|WORD,SINGLE|WORD"
"13"    "WORD,TYPE|WORD,TYPE|NUMBER,QUAD"
"13"    "WORD|NUMBER|WORD|WORD,TYPE"
"13"    "WORD,TYPE|WORD,DOUBLE|WORD|WORD"
"13"    "WORD,TYPE|WORD|WORD|WORD,TYPE|WORD,DIRECT"
"13"    "NUMBER|NUMBER|WORD,TYPE|DIRECT|DIRECT"
"13"    "WORD|NUMBER|WORD,TYPE|WORD|WORD|WORD,SINGLE"
"13"    "WORD|WORD,TYPE|WORD|WORD|WORD,TYPE"
"13"    "WORD,TYPE|WORD|WORD|WORD,DOUBLE|WORD"
"12"    "NUMBER,QUAD|WORD|WORD,TYPE|DIRECT|WORD,DIRECT"
"12"    "WORD,TYPE|WORD|WORD|WORD,DOUBLE|WORD,DOUBLE|WORD"
"12"    "WORD,TYPE|WORD,DIRECT|WORD|WORD"
"12"    "WORD|WORD,DOUBLE|WORD,QUALIF"
"12"    "WORD,TYPE|WORD|WORD,DOUBLE|DIRECT"
"12"    "WORD,TYPE|WORD,SINGLE|WORD,TYPE|WORD,TYPE"
"12"    "WORD|WORD,TYPE|WORD,SINGLE|NUMBER"
"12"    "WORD|WORD,QUALIF"
"12"    "DIRECT|WORD,TYPE|WORD,SINGLE"
"12"    "WORD|WORD|WORD,TYPE|NUMBER|DIRECT"
"12"    "WORD|WORD,TYPE|WORD,DIRECT|DIRECT|WORD,DIRECT"
"12"    "WORD|WORD|WORD,DOUBLE|WORD,DIRECT|WORD,DIRECT"
"12"    "WORD|WORD,TYPE|WORD,TYPE|WORD,QUALIF"
"12"    "NUMBER,QUAD|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"12"    "WORD|WORD|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"11"    "NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE|DIRECT|DIRECT"
"11"    "MIXED|WORD,TYPE|WORD,SINGLE|WORD,DIRECT"
"11"    "NUMBER|WORD,SINGLE|WORD,DOUBLE|WORD|WORD"
"11"    "NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE|DIRECT"
"11"    "WORD,DIRECT|WORD,TYPE|WORD|WORD,TYPE"
"11"    "WORD,DIRECT|WORD|WORD,TYPE|DIRECT"
"11"    "WORD,SINGLE|WORD|WORD,TYPE|DIRECT"
"11"    "WORD,SINGLE|WORD|WORD,TYPE|WORD,DIRECT"
"11"    "WORD,TYPE|NUMBER|AMPERS|NUMBER|DIRECT"
"11"
"WORD,TYPE|NUMBER|WORD,SINGLE|WORD,DOUBLE|NUMBER|WORD,SINGLE|WORD|DIRECT"
"11"
"WORD,TYPE|NUMBER|WORD,SINGLE|WORD,DOUBLE|NUMBER|WORD,SINGLE|WORD|WORD"
"11"    "WORD,TYPE|NUMBER|WORD|WORD,TYPE"
"11"    "WORD,TYPE|WORD,TYPE|NUMBER|AMPERS|NUMBER|DIRECT"
"11"    "WORD,TYPE|WORD|DIRECT|WORD,TYPE"
"11"    "WORD,TYPE|WORD|WORD,DOUBLE|WORD|WORD,TYPE"
"11"    "WORD,TYPE|WORD|WORD|NUMBER"
"11"    "WORD|WORD,SINGLE|WORD|WORD|WORD,TYPE"
"11"    "WORD|WORD,TYPE|WORD,TYPE|NUMBER|WORD,DOUBLE"
"11"    "WORD|WORD,TYPE|WORD,TYPE|WORD|WORD,TYPE"
"11"    "WORD|WORD|WORD,DOUBLE|WORD,DIRECT|DIRECT"
"10"    "WORD,TYPE|MIXED"
"10"    "WORD|WORD,DIRECT|WORD,TYPE|WORD,TYPE"
"10"    "DIRECT|WORD|MIXED,PCT|WORD,TYPE"
"10"    "NUMBER|WORD,TYPE|WORD,TYPE|NUMBER|WORD,SINGLE"
"10"    "WORD|WORD|WORD,DOUBLE|WORD,TYPE"
"10"    "WORD,DOUBLE|WORD,TYPE|WORD,TYPE"
"10"    "WORD,TYPE|WORD|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|DIRECT"
"10"    "NUMBER|WORD,SINGLE|WORD,DOUBLE|WORD,TYPE|WORD"
"10"    "WORD,SINGLE|WORD|WORD"
"10"    "WORD,TYPE|WORD,DOUBLE|WORD,TYPE|NUMBER|WORD,TYPE"
"10"    "NUMBER|WORD|WORD|WORD,TYPE"
"10"    "WORD|WORD,TYPE|DIRECT|WORD,TYPE|WORD,TYPE"
"10"    "NUMBER,QUAD|WORD|WORD,TYPE|DIRECT|DIRECT"
"10"    "WORD|WORD,TYPE|WORD,DIRECT|DIRECT|DIRECT"
"10"    "WORD,TYPE|MIXED,PCT"
"10"    "DIRECT|WORD,TYPE|WORD,TYPE|DIRECT|WORD,DIRECT"
"10"    "NUMBER|WORD,SINGLE|WORD,TYPE|WORD,SINGLE|WORD|WORD"
"10"    "WORD,DOUBLE|WORD,DOUBLE|WORD,TYPE"
"9" "WORD,TYPE|WORD,SINGLE|WORD,DOUBLE|WORD,SINGLE"
"9" "WORD,DOUBLE|WORD,DOUBLE|WORD|WORD,TYPE"
"9" "WORD|AMPERS|WORD,DIRECT|WORD|WORD|WORD,TYPE"
"9" "WORD,TYPE|WORD|WORD,SINGLE|WORD,SINGLE|WORD|WORD,DIRECT"
"9" "WORD|MIXED,PCT|WORD,DIRECT"
"9" "WORD|WORD,TYPE|WORD,DOUBLE|NUMBER"
"9" "WORD,TYPE|WORD|NUMBER|WORD,SINGLE|WORD,TYPE"
"9" "WORD|WORD|WORD,DIRECT|WORD,TYPE|WORD,TYPE"
"9" "WORD,DIRECT|WORD|WORD,TYPE|WORD,QUALIF"
"9" "WORD,DIRECT|WORD|WORD,TYPE|DIRECT|WORD,DIRECT"
"9" "WORD,DIRECT|WORD"
"9" "WORD,TYPE|WORD|WORD|WORD,TYPE|DIRECT"
"9" "WORD|WORD,SINGLE|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"9" "WORD,TYPE|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"9" "WORD|WORD|WORD,TYPE|NUMBER|WORD,DIRECT"
"9" "WORD|WORD|WORD|WORD,TYPE|WORD,DIRECT"
"9" "NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE|DIRECT|WORD,DIRECT"
"9" "WORD|WORD,TYPE|WORD,TYPE|DIRECT|WORD,DIRECT|DIRECT"
"9" "NUMBER|WORD,TYPE|WORD,TYPE|DIRECT|DIRECT"
"9" "WORD|WORD,SINGLE|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"8" "MIXED,PCT|WORD,TYPE|DIRECT|DIRECT"
"8" "WORD,TYPE|WORD,TYPE|WORD,DIRECT|WORD"
"8" "NUMBER,QUAD|WORD,TYPE|WORD,TYPE"
"8" "WORD|WORD,TYPE|WORD,DOUBLE|WORD,QUALIF"
"8" "WORD,TYPE|WORD,TYPE|WORD,SINGLE|NUMBER"
"8" "NUMBER,QUINT|WORD|WORD,TYPE|WORD,DIRECT"
"8" "WORD|WORD,TYPE|NUMBER|NUMBER"
"8" "NUMBER|WORD,SINGLE|WORD,TYPE|WORD|WORD,SINGLE|WORD"
"8" "WORD,DIRECT|WORD|MIXED|WORD,TYPE"
"8" "WORD|WORD,TYPE|DIRECT|DIRECT|WORD,DIRECT"
"8" "WORD,TYPE|WORD|WORD|WORD,TYPE|WORD,TYPE"
"8" "WORD,TYPE|WORD,DOUBLE"
"8" "WORD,DIRECT|WORD|WORD,TYPE|NUMBER|AMPERS|NUMBER"
"8" "WORD,TYPE|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|DIRECT"
"8" "WORD,TYPE|WORD|WORD,PROV"
"8" "WORD|MIXED,PCT|DIRECT"
"8" "WORD|WORD,QUALIF|WORD,TYPE"
"8" "NUMBER|WORD,DOUBLE|WORD,TYPE"
"8" "WORD|WORD,TYPE|WORD|WORD,TYPE|WORD,DIRECT"
"8" "MIXED,PCT|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"8"
"WORD,TYPE|NUMBER|WORD,SINGLE|WORD,DOUBLE|NUMBER|WORD,SINGLE|WORD|WORD,DIRECT"
"8" "WORD,TYPE|MIXED|WORD,TYPE"
"8" "WORD|WORD|WORD|WORD,TYPE|DIRECT|DIRECT"
"8" "WORD,SINGLE|WORD,SINGLE|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"8" "WORD,TYPE|WORD|WORD|WORD,SINGLE|WORD,DOUBLE"
"8" "WORD|WORD,TYPE|WORD,TYPE|WORD,DIRECT|WORD,DIRECT|DIRECT"
"8" "MIXED|WORD,TYPE|WORD,SINGLE|DIRECT"
"8" "WORD,TYPE|NUMBER|NUMBER"
"7" "WORD,DIRECT|WORD|DIRECT|WORD|WORD,TYPE|WORD,TYPE"
"7" "WORD|WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"7" "MIXED|WORD,TYPE|NUMBER|WORD,SINGLE"
"7" "NUMBER|DIRECT|WORD,TYPE|WORD,TYPE|DIRECT|DIRECT"
"7" "WORD|WORD|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"7" "NUMBER|WORD|WORD,TYPE|NUMBER|WORD,SINGLE"
"7" "DIRECT|WORD,TYPE|WORD"
"7" "WORD|WORD,SINGLE|NUMBER|WORD,TYPE"
"7" "WORD|WORD,SINGLE|WORD,DOUBLE|WORD|WORD,TYPE"
"7" "WORD|AMPERS|WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"7" "WORD,DIRECT|WORD,TYPE|WORD|WORD|WORD,TYPE"
"7" "WORD|MIXED|WORD,TYPE|WORD,TYPE"
"7" "WORD,TYPE|NUMBER|WORD,SINGLE|WORD|WORD"
"7" "NUMBER|WORD,SINGLE|WORD,TYPE|WORD|WORD,TYPE"
"7" "NUMBER|WORD,TYPE|NUMBER|WORD,SINGLE"
"7" "NUMBER,QUAD|NUMBER|WORD,TYPE|DIRECT|WORD,DIRECT"
"7" "WORD,DOUBLE|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"6" "NUMBER|WORD,TYPE|WORD,PROV|WORD,TYPE|DIRECT|WORD,DIRECT"
"6" "NUMBER|WORD|WORD|WORD,DIRECT|DIRECT"
"6" "NUMBER|WORD,TYPE|WORD,TYPE|WORD,DIRECT|DIRECT"
"6" "NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"6" "DIRECT|WORD,TYPE|WORD,TYPE|WORD|WORD,TYPE"
"6" "DIRECT|WORD,TYPE|WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"6" "WORD,TYPE|WORD,SINGLE|WORD,SINGLE|WORD,SINGLE|WORD"
"6" "WORD,TYPE|NUMBER|WORD,SINGLE|AMPERS|NUMBER"
"6" "WORD,TYPE|WORD,SINGLE|WORD,SINGLE|WORD|WORD"
"6" "DIRECT|WORD|MIXED|WORD,TYPE"
"6" "DIRECT|WORD|WORD,TYPE|NUMBER|AMPERS|NUMBER"
"6" "WORD,TYPE|WORD,SINGLE|WORD|WORD|WORD,TYPE"
"6" "WORD,TYPE|NUMBER|NUMBER|WORD,TYPE"
"6" "WORD,TYPE|WORD,TYPE|DIRECT|WORD,TYPE"
"6" "WORD|WORD,TYPE|WORD|DIRECT"
"6" "WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"6" "MIXED,PCT|WORD|WORD,TYPE|WORD,TYPE"
"6" "WORD,SINGLE|WORD,SINGLE|WORD,TYPE|WORD,TYPE|DIRECT"
"6" "WORD,TYPE|WORD,DOUBLE|WORD,TYPE|DIRECT"
"6" "WORD|WORD,TYPE|WORD,QUALIF|WORD,TYPE"
"6" "NUMBER,QUAD|WORD|WORD,TYPE|WORD,TYPE|WORD,DIRECT|DIRECT"
"6" "NUMBER,QUAD|WORD|WORD|WORD,TYPE"
"6" "NUMBER,QUINT|NUMBER|WORD,TYPE|WORD,DIRECT|DIRECT"
"6" "WORD,TYPE|WORD,TYPE|WORD,SINGLE|WORD,TYPE"
"6" "WORD,PROV|WORD|WORD,TYPE"
"6" "NUMBER,QUINT|WORD,TYPE|WORD,TYPE|NUMBER|WORD,TYPE"
"6" "WORD,TYPE|WORD,TYPE|WORD,TYPE|NUMBER|WORD,SINGLE"
"6" "WORD|WORD,SINGLE|WORD|WORD,TYPE|DIRECT"
"6" "WORD,TYPE|WORD|SLASH|NUMBER|WORD,SINGLE|WORD,TYPE|WORD,DIRECT"
"6" "WORD,TYPE|WORD,DOUBLE|NUMBER,QUAD"
"6" "WORD|NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"6" "WORD|NUMBER|WORD,TYPE|WORD,TYPE"
"6" "WORD|NUMBER|WORD,SINGLE|WORD,TYPE|WORD,DIRECT"
"6" "NUMBER|WORD,TYPE|DIRECT|WORD,DIRECT|DIRECT"
"6" "WORD|WORD|WORD,TYPE|WORD,QUALIF"
"5" "WORD|WORD,SINGLE|WORD,TYPE|WORD,TYPE|DIRECT"
"5" "NUMBER,QUINT|WORD,DIRECT|WORD,TYPE|WORD,TYPE"
"5" "NUMBER,QUINT|NUMBER|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|DIRECT"
"5" "WORD,TYPE|WORD|WORD,TYPE|NUMBER|WORD,TYPE"
"5" "MIXED|WORD|WORD,TYPE"
"5" "WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"5" "NUMBER|WORD,DIRECT|WORD|WORD,TYPE"
"5" "WORD,TYPE|WORD|SLASH|WORD|WORD"
"5" "WORD|WORD|MIXED|WORD,TYPE"
"5" "WORD,TYPE|WORD,DIRECT|DIRECT"
"5" "WORD|WORD|WORD,TYPE|WORD,TYPE|DIRECT"
"5" "WORD|WORD,PROV|WORD,TYPE|WORD,TYPE"
"5" "WORD,TYPE|WORD|WORD,DOUBLE|WORD|WORD"
"5" "WORD|WORD,DOUBLE"
"5" "DIRECT|WORD,TYPE|DIRECT|WORD,TYPE|WORD,TYPE"
"5" "DIRECT|WORD,TYPE|WORD,DIRECT|DIRECT"
"5" "WORD|DIRECT|AMPERS|WORD|WORD,TYPE"
"5" "WORD,DIRECT|DIRECT|WORD,TYPE"
"5" "WORD,TYPE|WORD,TYPE|WORD,TYPE|WORD"
"5" "DIRECT|WORD,DIRECT|WORD,TYPE"
"5" "NUMBER,QUINT|WORD,TYPE|NUMBER|WORD,DIRECT"
"5" "WORD,TYPE|WORD,TYPE|WORD|NUMBER|WORD,TYPE"
"5" "NUMBER,QUINT|WORD,SINGLE|WORD,TYPE|NUMBER"
"4" "WORD,TYPE|WORD,SINGLE|WORD|WORD|DIRECT"
"4" "WORD,TYPE|WORD,DOUBLE|WORD,QUALIF"
"4" "DIRECT|WORD|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"4" "WORD|WORD|WORD|WORD,DOUBLE|WORD,TYPE"
"4" "WORD|WORD|WORD,TYPE|WORD"
"4" "WORD,TYPE|WORD|WORD|WORD,TYPE|WORD"
"4" "WORD|WORD|WORD|NUMBER|WORD,TYPE"
"4" "NUMBER|WORD,TYPE|WORD,QUALIF"
"4" "WORD|WORD,DOUBLE|WORD|WORD,TYPE|WORD,TYPE"
"4" "NUMBER|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"4" "DIRECT|WORD|MIXED|WORD,TYPE|WORD,TYPE"
"4" "WORD,TYPE|AMPERS|WORD|WORD,TYPE"
"4" "WORD|WORD,DOUBLE|WORD|WORD,TYPE|DIRECT|WORD,DIRECT"
"4" "WORD,TYPE|WORD,DOUBLE|DIRECT"
"4" "NUMBER|WORD,SINGLE|WORD,TYPE|WORD,SINGLE|DIRECT"
"4" "WORD,TYPE|WORD,SINGLE|WORD,TYPE|WORD,DIRECT"
"4" "WORD,TYPE|NUMBER|WORD|WORD,DIRECT"
"4" "NUMBER,QUINT|WORD|WORD,TYPE|DIRECT|DIRECT"
"4" "WORD,TYPE|WORD,TYPE|WORD|WORD,SINGLE"
"4" "WORD,TYPE|WORD,SINGLE|WORD,SINGLE|WORD,SINGLE"
"4" "WORD|WORD|WORD,SINGLE|WORD|WORD,TYPE|WORD,TYPE"
"4" "WORD|WORD|WORD|WORD|WORD"
"4" "WORD,DOUBLE|WORD,TYPE|NUMBER|NUMBER"
"4" "WORD,DIRECT|WORD,TYPE|WORD,SINGLE|WORD|WORD,TYPE"
"4" "WORD,DOUBLE|WORD,SINGLE|WORD,TYPE"
"4" "NUMBER|WORD,TYPE|WORD,TYPE|DIRECT|WORD,DIRECT"
"4" "WORD|WORD,TYPE|WORD,TYPE|WORD,TYPE|DIRECT"
"4" "WORD,DIRECT|WORD,TYPE|WORD,TYPE|WORD|WORD,TYPE"
"4" "WORD,DOUBLE|WORD,DOUBLE|WORD,TYPE|WORD,TYPE|WORD,TYPE"
"4" "WORD,SINGLE|WORD|WORD,SINGLE|WORD|WORD,DOUBLE|DIRECT"
"4" "WORD,DOUBLE|WORD|WORD,TYPE|NUMBER|NUMBER"
"4" "WORD,TYPE|WORD|WORD|WORD|WORD,SINGLE|WORD,DOUBLE"
"4" "WORD|WORD,TYPE|WORD|WORD|WORD"
"4" "WORD,TYPE|WORD|SLASH|NUMBER|WORD,SINGLE|WORD,TYPE|DIRECT"
"4" "WORD,DIRECT|WORD,SINGLE|AMPERS|WORD,SINGLE|WORD,TYPE"
"4" "WORD|WORD,TYPE|DIRECT|DIRECT|WORD,TYPE"
"4" "WORD,TYPE|WORD|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"4" "WORD|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"4" "WORD,TYPE|WORD,SINGLE|WORD|WORD|WORD"
"3" "WORD,TYPE|WORD|WORD,TYPE|NUMBER|WORD,SINGLE"
"3" "WORD,TYPE|WORD,DIRECT|WORD|WORD,TYPE"
"3" "WORD,TYPE|NUMBER|WORD,QUALIF"
"3" "WORD,TYPE|WORD,DOUBLE|WORD,DOUBLE"
"3" "WORD,TYPE|NUMBER|FRACT"
"3" "WORD,TYPE|NUMBER|DIRECT|WORD|WORD"
"3" "WORD,TYPE|WORD,DOUBLE|WORD|WORD|WORD,TYPE"
"3" "WORD,TYPE|WORD,SINGLE|WORD,SINGLE"
"3" "WORD,TYPE|WORD,SINGLE|WORD,SINGLE|WORD,TYPE"
"3" "WORD,TYPE|DIRECT|WORD|WORD"
"3" "WORD,SINGLE|WORD|WORD,TYPE|WORD,TYPE|NUMBER|WORD,SINGLE"
"3" "WORD,SINGLE|WORD|WORD,TYPE|WORD,TYPE|NUMBER"
"3" "WORD,SINGLE|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"3" "WORD,SINGLE|WORD|WORD,SINGLE|WORD|WORD,DOUBLE|WORD,DIRECT"
"3" "WORD,TYPE|WORD,TYPE|NUMBER|WORD,SINGLE|WORD,TYPE"
"3" "WORD,SINGLE|WORD,SINGLE|WORD,DIRECT|WORD|WORD,TYPE"
"3" "WORD,TYPE|WORD,TYPE|WORD,SINGLE|WORD,TYPE|WORD,TYPE|WORD,DIRECT"
"3" "WORD,PROV|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"3" "WORD,PROV|WORD,TYPE|DIRECT|WORD,DIRECT|DIRECT"
"3" "WORD,PROV|WORD,TYPE|DIRECT|WORD,DIRECT"
"3" "WORD,PROV|WORD,TYPE|DIRECT|DIRECT"
"3" "WORD,DOUBLE|WORD|WORD,TYPE|WORD,DIRECT"
"3" "WORD,DIRECT|WORD|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"3" "WORD,DIRECT|WORD|WORD,TYPE|WORD,DIRECT"
"3" "WORD,TYPE|WORD|WORD,SINGLE|WORD,SINGLE|WORD|DIRECT"
"3" "WORD,DIRECT|WORD,TYPE|WORD,TYPE|WORD,SINGLE|WORD|WORD,TYPE"
"3" "WORD,TYPE|WORD|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"3" "WORD,TYPE|WORD|WORD,TYPE|WORD|WORD,DOUBLE|WORD"
"3" "NUMBER|WORD|WORD,TYPE|DIRECT"
"3" "NUMBER|WORD|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|WORD,DIRECT"
"3" "WORD,TYPE|WORD|WORD|WORD,TYPE|WORD,QUALIF"
"3" "NUMBER|WORD|WORD,DOUBLE|WORD,TYPE|WORD,DIRECT|DIRECT"
"3" "DIRECT|DIRECT|WORD,TYPE|DIRECT|DIRECT"
"3" "WORD|DIRECT|DIRECT"
"3" "WORD|NUMBER,QUINT|WORD,TYPE|WORD,TYPE|NUMBER"
"3" "WORD|NUMBER,QUINT|WORD|WORD,TYPE|NUMBER"
"3" "NUMBER|WORD,SINGLE|WORD,TYPE|WORD,TYPE|WORD,TYPE|WORD"
"3" "WORD|WORD,DIRECT|WORD"
"3" "NUMBER|WORD,SINGLE|WORD,SINGLE|WORD|WORD,TYPE"
"3" "NUMBER|WORD,SINGLE|WORD,DOUBLE|WORD|WORD|WORD"
"3" "WORD|WORD,SINGLE|AMPERS|WORD|WORD,SINGLE|WORD,TYPE"
"3" "WORD|WORD,SINGLE|WORD"
"3" "WORD|WORD,SINGLE|WORD,DOUBLE|WORD,TYPE"
"3" "WORD|WORD,SINGLE|WORD,TYPE|WORD,DIRECT|DIRECT"
"3" "NUMBER|NUMBER|WORD,TYPE|DIRECT"
"3" "WORD|WORD,SINGLE|WORD|WORD,TYPE|WORD,DIRECT|DIRECT"
"3" "NUMBER,QUINT|WORD|AMPERS|WORD|WORD,TYPE"
"3" "NUMBER,QUINT|WORD,TYPE|NUMBER|DIRECT"
"3" "NUMBER,QUINT|WORD,SINGLE|WORD,TYPE|WORD,TYPE|NUMBER"
"3" "WORD|WORD,TYPE|NUMBER|FRACT"
"3" "NUMBER,QUINT|NUMBER|WORD,TYPE"
"3" "NUMBER,QUAD|WORD,TYPE|NUMBER|DIRECT"
